Identifiant société,Raison sociale,Adresse,Code postal,Ville,Code pays,Téléphone,Identifiant professionnel 1,Identifiant professionnel 2,Identifiant professionnel 3,Identifiant professionnel 4,Compte comptable client,Compte comptable fournisseur,Numéro de TVA,Id facture,Réf. facture,Date création facture,Date facturation,Date échéance,Total HT,Total TTC,Total TVA,Facture payée,Statut facture,Note (privée),Note (publique),Id paiement,Montant paiement,Date paiement,Numéro paiement,New line,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,306,FA1404-0286,2014-04-15 17:19:33,2014-04-15,2014-06-15,182.00000000,218.40000000,36.40000000,1,2,,,171,218.40000000,2014-06-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,307,FA1404-0287,2014-04-16 12:17:06,2014-04-16,2014-06-15,169.52000000,203.42000000,33.90000000,1,2,,,171,203.42000000,2014-06-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,309,FA1404-0289,2014-04-22 18:33:43,2014-04-22,2014-06-15,10.58000000,12.70000000,2.12000000,1,2,,,171,12.70000000,2014-06-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,311,FA1404-0291,2014-04-28 14:13:29,2014-04-28,2014-06-15,144.04000000,172.85000000,28.81000000,1,2,,,184,172.85000000,2014-07-21 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,312,FA1404-0292,2014-04-28 14:20:22,2014-04-28,2014-06-15,60.00000000,72.00000000,12.00000000,1,2,,,171,72.00000000,2014-06-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,313,FA1404-0293,2014-04-28 14:23:28,2014-04-28,2014-06-15,814.46000000,977.35000000,162.89000000,1,2,,,171,977.35000000,2014-06-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,314,FA1404-0294,2014-04-29 15:52:12,2014-04-29,2014-06-15,215.28000000,258.34000000,43.06000000,1,2,,,171,258.34000000,2014-06-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,315,FA1404-0295,2014-04-29 15:55:34,2014-04-29,2014-06-15,1893.80000000,2272.56000000,378.76000000,1,2,,,171,2272.56000000,2014-06-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,317,FA1405-0297,2014-05-16 17:05:54,2014-05-16,2014-07-15,105.23000000,126.27000000,21.04000000,1,2,,,184,126.27000000,2014-07-21 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,319,FA1405-0298,2014-05-16 17:11:50,2014-05-16,2014-07-15,111.72000000,134.06000000,22.34000000,1,2,,,184,134.06000000,2014-07-21 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,329,FA1405-0307,2014-05-23 10:00:38,2014-05-23,2014-07-15,309.40000000,371.28000000,61.88000000,1,2,,,184,371.28000000,2014-07-21 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,330,FA1405-0308,2014-05-23 10:01:50,2014-05-23,2014-07-15,164.84000000,197.81000000,32.97000000,1,2,,,184,197.81000000,2014-07-21 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,331,FA1405-0309,2014-05-23 10:03:44,2014-05-23,2014-07-15,1408.97000000,1690.76000000,281.79000000,1,2,,,184,1690.76000000,2014-07-21 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,332,FA1405-0310,2014-05-26 14:35:45,2014-05-26,2014-07-15,163.32000000,195.98000000,32.66000000,1,2,,,184,195.98000000,2014-07-21 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,335,FA1406-0311,2014-06-04 10:06:15,2014-06-04,2014-08-15,429.00000000,514.80000000,85.80000000,1,2,,,188,514.80000000,2014-08-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,336,FA1406-0319,2014-06-04 10:09:29,2014-06-04,2014-08-15,447.00000000,536.40000000,89.40000000,1,2,,,188,536.40000000,2014-08-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,337,FA1406-0322,2014-06-04 10:12:39,2014-06-04,2014-08-15,251.04000000,301.25000000,50.21000000,1,2,,,188,301.25000000,2014-08-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,340,FA1406-0321,2014-06-07 18:21:33,2014-06-07,2014-08-15,671.70000000,806.04000000,134.34000000,1,2,,,188,806.04000000,2014-08-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,345,FA1406-0320,2014-06-11 12:01:06,2014-06-11,2014-08-15,208.00000000,249.60000000,41.60000000,1,2,,,188,249.60000000,2014-08-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,346,FA1406-0323,2014-06-11 16:58:13,2014-06-11,2014-08-15,70.00000000,84.00000000,14.00000000,1,2,,,188,84.00000000,2014-08-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,353,FA1406-0318,2014-06-16 17:21:56,2014-06-16,2014-08-15,23.40000000,28.08000000,4.68000000,1,2,,,188,28.08000000,2014-08-19 12:00:00,,0,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,356,FA1406-0328,2014-06-18 10:20:16,2014-06-18,2014-08-15,265.02000000,318.02000000,53.00000000,1,2,,,188,318.02000000,2014-08-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,358,FA1406-0329,2014-06-18 10:56:39,2014-06-18,2014-08-15,82.42000000,98.90000000,16.48000000,1,2,,,188,98.90000000,2014-08-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,360,FA1406-0326,2014-06-19 09:45:09,2014-06-19,2014-08-15,62.42000000,74.90000000,12.48000000,1,2,,,188,74.90000000,2014-08-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,361,FA1406-0327,2014-06-19 09:48:43,2014-06-19,2014-08-15,169.25000000,203.09000000,33.84000000,1,2,,,188,203.09000000,2014-08-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,363,FA1406-0330,2014-06-20 14:46:23,2014-06-20,2014-08-15,164.06000000,196.87000000,32.81000000,1,2,,,188,196.87000000,2014-08-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,364,FA1406-0331,2014-06-20 15:48:34,2014-06-20,2014-08-15,112.00000000,134.40000000,22.40000000,1,2,,,188,134.40000000,2014-08-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,365,FA1406-0332,2014-06-23 14:43:26,2014-06-23,2014-08-15,427.44000000,512.92000000,85.48000000,1,2,,,188,512.92000000,2014-08-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,371,FA1406-0336,2014-06-26 08:59:18,2014-06-26,2014-08-15,196.99000000,236.39000000,39.40000000,1,2,,,188,236.39000000,2014-08-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,372,FA1406-0337,2014-06-26 12:10:54,2014-06-26,2014-08-15,858.00000000,1029.60000000,171.60000000,1,2,,,188,1029.60000000,2014-08-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,373,FA1406-0339,2014-06-26 18:34:53,2014-06-26,2014-08-15,1150.88000000,1381.05000000,230.17000000,1,2,,,188,1381.05000000,2014-08-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,374,FA1406-0338,2014-06-27 10:24:10,2014-06-27,2014-08-15,128.70000000,154.44000000,25.74000000,1,2,,,188,154.44000000,2014-08-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,377,FA1406-0344,2014-06-30 09:41:10,2014-06-30,2014-08-15,119.42000000,143.30000000,23.88000000,1,2,,,188,143.30000000,2014-08-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,378,FA1406-0342,2014-06-30 14:35:39,2014-06-30,2014-08-15,276.00000000,331.20000000,55.20000000,1,2,,,188,331.20000000,2014-08-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,379,FA1406-0343,2014-06-30 14:36:56,2014-06-30,2014-08-15,535.50000000,642.60000000,107.10000000,1,2,,,188,642.60000000,2014-08-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,383,FA1407-0346,2014-07-02 15:07:40,2014-07-02,2014-09-15,159.88000000,191.86000000,31.98000000,1,2,,,188,191.86000000,2014-08-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,384,FA1407-0347,2014-07-02 15:10:49,2014-07-02,2014-09-15,26.90000000,32.28000000,5.38000000,1,2,,,201,32.28000000,2014-09-22 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,385,FA1407-0348,2014-07-04 11:05:07,2014-07-04,2014-09-15,912.02000000,1094.42000000,182.40000000,1,2,,,212,1094.42000000,2014-10-30 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,386,FA1407-0349,2014-07-04 11:15:10,2014-07-04,2014-09-15,910.00000000,1092.00000000,182.00000000,1,2,,,201,1092.00000000,2014-09-22 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,387,FA1407-0350,2014-07-07 14:50:33,2014-07-07,2014-09-15,300.00000000,360.00000000,60.00000000,1,2,,,201,360.00000000,2014-09-22 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,389,FA1407-0352,2014-07-08 15:50:27,2014-07-08,2014-09-15,300.00000000,360.00000000,60.00000000,1,2,,,201,360.00000000,2014-09-22 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,395,FA1407-0357,2014-07-10 15:54:07,2014-07-10,2014-09-15,222.44000000,266.92000000,44.48000000,1,2,,,201,266.92000000,2014-09-22 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,411,FA1407-0367,2014-07-30 15:41:54,2014-07-30,2014-09-15,186.04000000,223.25000000,37.21000000,1,2,,,201,223.25000000,2014-09-22 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,413,FA1408-0369,2014-08-04 12:09:00,2014-08-04,2014-10-15,638.80000000,766.56000000,127.76000000,1,2,,,212,766.56000000,2014-10-30 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,419,FA1408-0375,2014-08-12 14:29:29,2014-08-12,2014-10-15,33.00000000,39.60000000,6.60000000,1,2,,,212,39.60000000,2014-10-30 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,420,FA1408-0377,2014-08-14 10:41:08,2014-08-14,2014-10-15,36.00000000,43.20000000,7.20000000,1,2,,,212,43.20000000,2014-10-30 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,421,FA1408-0376,2014-08-14 10:41:11,2014-08-14,2014-10-15,43.68000000,52.42000000,8.74000000,1,2,,,212,52.42000000,2014-10-30 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,422,FA1408-0378,2014-08-14 16:27:27,2014-08-14,2014-10-15,120.12000000,144.14000000,24.02000000,1,2,,,212,144.14000000,2014-10-30 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,423,FA1408-0379,2014-08-18 11:24:40,2014-08-18,2014-10-15,240.86000000,289.03000000,48.17000000,1,2,,,212,289.03000000,2014-10-30 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,429,FA1409-0381,2014-09-01 17:11:33,2014-09-01,2014-11-15,309.15000000,370.98000000,61.83000000,1,2,,,248,370.98000000,2014-11-27 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,430,FA1409-0382,2014-09-02 15:38:20,2014-09-02,2014-11-15,282.08000000,338.50000000,56.42000000,1,2,,,248,338.50000000,2014-11-27 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,431,FA1409-0383,2014-09-02 15:41:20,2014-09-02,2014-11-15,99.90000000,119.88000000,19.98000000,1,2,,,248,119.88000000,2014-11-27 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,457,FA1409-0397,2014-09-16 15:49:22,2014-09-16,2014-11-15,600.60000000,720.72000000,120.12000000,1,2,,,248,720.72000000,2014-11-27 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,474,FA1409-0416,2014-09-23 11:51:03,2014-09-23,2014-11-15,183.12000000,219.74000000,36.62000000,1,2,,,248,219.74000000,2014-11-27 12:00:00,,,
37,CEF ROANNE,3 RUE DE L'ARTISANAT,42120,LE COTEAU,FR,0477234010,,,,,90CEFR,,,40,FA1303-0037,2013-03-11 17:15:35,2013-03-11,2013-04-30,1895.40000000,2266.90000000,371.50000000,1,2,,ROA/003846,47,2266.90000000,2013-05-16 12:00:00,7032953,,
37,CEF ROANNE,3 RUE DE L'ARTISANAT,42120,LE COTEAU,FR,0477234010,,,,,90CEFR,,,44,FA1303-0040,2013-03-20 18:40:56,2013-03-20,2013-04-30,83.60000000,99.99000000,16.39000000,1,2,,,53,99.99000000,2013-06-17 12:00:00,3746,,
37,CEF ROANNE,3 RUE DE L'ARTISANAT,42120,LE COTEAU,FR,0477234010,,,,,90CEFR,,,45,FA1303-0041,2013-03-20 18:45:17,2013-03-20,2013-04-30,42.90000000,51.31000000,8.41000000,1,2,,,53,51.31000000,2013-06-17 12:00:00,3746,,
37,CEF ROANNE,3 RUE DE L'ARTISANAT,42120,LE COTEAU,FR,0477234010,,,,,90CEFR,,,57,FA1304-0053,2013-04-26 14:51:50,2013-04-26,2013-04-26,2808.90000000,3359.44000000,550.54000000,1,2,,ROA / 004069,53,3359.44000000,2013-06-17 12:00:00,3746,,
37,CEF ROANNE,3 RUE DE L'ARTISANAT,42120,LE COTEAU,FR,0477234010,,,,,90CEFR,,,67,FA1305-0062,2013-05-17 11:06:44,2013-05-17,2013-06-30,600.60000000,718.32000000,117.72000000,1,2,,,65,718.32000000,2013-07-10 12:00:00,,,
37,CEF ROANNE,3 RUE DE L'ARTISANAT,42120,LE COTEAU,FR,0477234010,,,,,90CEFR,,,68,FA1305-0063,2013-05-24 19:24:44,2013-05-24,2013-06-30,514.80000000,615.70000000,100.90000000,1,2,,,66,615.70000000,2013-08-08 12:00:00,,,
37,CEF ROANNE,3 RUE DE L'ARTISANAT,42120,LE COTEAU,FR,0477234010,,,,,90CEFR,,,85,FA1306-0079,2013-06-10 12:04:08,2013-06-10,2013-07-31,3123.96000000,3736.26000000,612.30000000,1,2,,,66,3736.26000000,2013-08-08 12:00:00,,,
37,CEF ROANNE,3 RUE DE L'ARTISANAT,42120,LE COTEAU,FR,0477234010,,,,,90CEFR,,,90,FA1306-0084,2013-06-25 12:05:00,2013-06-25,2013-08-15,486.00000000,581.26000000,95.26000000,1,2,,,95,581.26000000,2013-09-11 12:00:00,,,
37,CEF ROANNE,3 RUE DE L'ARTISANAT,42120,LE COTEAU,FR,0477234010,,,,,90CEFR,,,137,FA1308-0126,2013-08-26 10:29:24,2013-08-26,2013-10-15,2175.00000000,2601.30000000,426.30000000,1,2,,,103,2601.30000000,2013-10-11 12:00:00,,,
37,CEF ROANNE,3 RUE DE L'ARTISANAT,42120,LE COTEAU,FR,0477234010,,,,,90CEFR,,,150,FA1309-0138,2013-09-18 15:49:18,2013-09-18,2013-11-15,257.40000000,307.85000000,50.45000000,1,2,,,112,307.85000000,2013-11-20 12:00:00,,,
37,CEF ROANNE,3 RUE DE L'ARTISANAT,42120,LE COTEAU,FR,0477234010,,,,,90CEFR,,,173,AV1310-0001,2013-10-16 11:20:03,2013-10-16,2013-10-16,-874.80000000,-1046.26000000,-171.46000000,1,2,,,151,-1046.26000000,2013-12-16 12:00:00,,,
37,CEF ROANNE,3 RUE DE L'ARTISANAT,42120,LE COTEAU,FR,0477234010,,,,,90CEFR,,,174,FA1310-0160,2013-10-16 12:00:38,2013-10-16,2013-12-15,147.90000000,176.89000000,28.99000000,1,2,,,118,176.89000000,2013-12-13 12:00:00,,,
37,CEF ROANNE,3 RUE DE L'ARTISANAT,42120,LE COTEAU,FR,0477234010,,,,,90CEFR,,,178,FA1310-0163,2013-10-23 14:30:52,2013-10-23,2013-12-15,95.60000000,114.35000000,18.75000000,1,2,,,118,114.35000000,2013-12-13 12:00:00,,,
37,CEF ROANNE,3 RUE DE L'ARTISANAT,42120,LE COTEAU,FR,0477234010,,,,,90CEFR,,,181,FA1310-0166,2013-10-25 14:51:12,2013-10-25,2013-12-15,86.00000000,102.85000000,16.85000000,1,2,,,141,102.85000000,2014-02-11 12:00:00,,,
37,CEF ROANNE,3 RUE DE L'ARTISANAT,42120,LE COTEAU,FR,0477234010,,,,,90CEFR,,,201,FA1311-0185,2013-11-20 08:25:29,2013-11-20,2014-01-15,289.38000000,346.10000000,56.72000000,1,2,,,132,346.10000000,2014-01-16 12:00:00,,,
37,CEF ROANNE,3 RUE DE L'ARTISANAT,42120,LE COTEAU,FR,0477234010,,,,,90CEFR,,,480,FA1409-0398,2014-09-26 17:59:52,2014-09-26,2014-11-15,267.30000000,320.76000000,53.46000000,1,2,,,247,320.76000000,2014-11-12 12:00:00,,,
37,CEF ROANNE,3 RUE DE L'ARTISANAT,42120,LE COTEAU,FR,0477234010,,,,,90CEFR,,,519,FA1410-0419,2014-10-07 18:06:07,2014-10-07,2014-12-15,261.00000000,313.20000000,52.20000000,0,1,,,,,,,,
37,CEF ROANNE,3 RUE DE L'ARTISANAT,42120,LE COTEAU,FR,0477234010,,,,,90CEFR,,,528,FA1410-0418,2014-10-09 18:21:14,2014-10-09,2014-12-15,69.36000000,83.23000000,13.87000000,0,1,,,,,,,,
37,CEF ROANNE,3 RUE DE L'ARTISANAT,42120,LE COTEAU,FR,0477234010,,,,,90CEFR,,,604,FA1411-0488,2014-12-01 16:11:12,2014-11-30,2015-01-15,23.49000000,28.18000000,4.69000000,0,1,,,,,,,0,
37,CEF ROANNE,3 RUE DE L'ARTISANAT,42120,LE COTEAU,FR,0477234010,,,,,90CEFR,,,634,FA1412-0515,2015-01-05 09:30:58,2014-12-31,2015-02-15,80.40000000,96.48000000,16.08000000,0,1,,,,,,,0,
37,CEF ROANNE,3 RUE DE L'ARTISANAT,42120,LE COTEAU,FR,0477234010,,,,,90CEFR,,,635,FA1412-0516,2015-01-05 09:32:04,2014-12-31,2015-02-15,87.00000000,104.40000000,17.40000000,0,1,,,,,,,0,
37,CEF ROANNE,3 RUE DE L'ARTISANAT,42120,LE COTEAU,FR,0477234010,,,,,90CEFR,,,675,FA1501-0556,2015-02-02 08:43:30,2015-01-31,2015-03-15,174.00000000,208.80000000,34.80000000,0,1,,,,,,,0,
39,GAZPROM ENERGY,"ACCOUNTS PAYABLE BAUHAUS, 27 QUAY STREET",M3 3GY,MANCHESTER,GB,,,,,,90GAZ,,GB927405129,43,FA1303-0039,2013-03-15 17:36:20,2013-03-15,2013-03-30,747.20000000,747.20000000,0.00000000,1,2,,"Numéro compte: 102585 TVA dûe par le client / Art. 283, 1 CGI",38,747.20000000,2013-04-18 12:00:00,,,
39,GAZPROM ENERGY,"ACCOUNTS PAYABLE BAUHAUS, 27 QUAY STREET",M3 3GY,MANCHESTER,GB,,,,,,90GAZ,,GB927405129,56,FA1303-0052,2013-04-22 16:46:45,2013-03-15,2013-03-30,1229.24000000,1229.24000000,0.00000000,1,2,,"Numéro compte: 102585 TVA dûe par le client / Art. 283, 1 CGI",39,1229.24000000,2013-04-26 12:00:00,,,
39,GAZPROM ENERGY,"ACCOUNTS PAYABLE BAUHAUS, 27 QUAY STREET",M3 3GY,MANCHESTER,GB,,,,,,90GAZ,,GB927405129,109,FA1307-0098,2013-07-24 15:16:14,2013-07-24,2013-08-08,456.81000000,456.81000000,0.00000000,1,2,,"Numéro compte: 102585 TVA dûe par le client / Art. 283, 1 CGI",105,456.81000000,2013-10-29 12:00:00,,,
39,GAZPROM ENERGY,"ACCOUNTS PAYABLE BAUHAUS, 27 QUAY STREET",M3 3GY,MANCHESTER,GB,,,,,,90GAZ,,GB927405129,180,FA1310-0165,2013-10-23 18:12:50,2013-10-23,2013-11-07,26.43000000,26.43000000,0.00000000,1,2,,"Numéro compte: 102585 TVA dûe par le client / Art. 283, 1 CGI",105,26.43000000,2013-10-29 12:00:00,,,
39,GAZPROM ENERGY,"ACCOUNTS PAYABLE BAUHAUS, 27 QUAY STREET",M3 3GY,MANCHESTER,GB,,,,,,90GAZ,,GB927405129,264,FA1402-0246,2014-02-03 10:34:36,2014-02-03,2014-02-18,807.89000000,807.89000000,0.00000000,1,2,,"Numéro compte: 102585 TVA dûe par le client / Art. 283, 1 CGI",205,807.89000000,2014-09-22 12:00:00,,,
